variante,MAE,MAE_réf,gain_global,lo_global,hi_global,lob_global,p_global,n_global,verdict_global,gain_froid,lo_froid,hi_froid,lob_froid,p_froid,n_froid,verdict_froid,gain_grand_froid,lo_grand_froid,hi_grand_froid,lob_grand_froid,p_grand_froid,n_grand_froid,verdict_grand_froid
add_dyn,922.0490967470218,937.6818857871923,1.6656842985801175,0.29193651673967874,3.003419935078314,-0.281439746461519,0.01,2070,🟡,4.040392692728167,-0.872288250646747,8.710377546695106,-2.9108615297448615,0.0615,103,⚪,9.742281266382296,-3.0392869661676767,23.37651402043789,-6.037591881630395,0.086,12,⚪
add_hdd,933.3142621934757,937.6818857871923,0.46375713585252226,-0.804519099690712,1.8068504298679426,-1.3625078333573453,0.246,2070,⚪,-0.39445904722258107,-4.4032003755194555,2.987382449902654,-5.899631901862891,0.5945,103,⚪,-3.826500103901065,-9.990078225130132,2.8715254159595647,-11.351451217741577,0.8805,12,⚪
add_ressenti,931.8952164753008,937.6818857871923,0.6150949838693357,-0.4069732764870853,1.6607353535736171,-0.8064273943565816,0.122,2070,⚪,4.277840310401288,-0.4015863156851944,8.762081907065477,-2.3467031302409453,0.0345,103,⚪,4.500394640618137,0.198263881092831,8.046600289622011,-1.1716116651091033,0.0125,12,🟡
add_astro,926.2422327701737,937.6818857871923,1.2176988156855229,0.0824065833133872,2.3608361783023466,-0.5072076030332128,0.019,2070,🟡,1.4451091285874484,-2.509969738972583,5.041845035956904,-4.295169999633871,0.236,103,⚪,3.2775378835108198,-1.2243915939642929,6.918837929770365,-2.1862868369982644,0.1135,12,⚪
add_cal,919.266642870877,937.6818857871923,1.9659043719409333,0.8089956191614334,3.1985179725848205,0.39211618385047503,0.0,2070,🟡,5.108778625710418,0.4019692097726598,9.529739959434828,-1.5166351373314242,0.015,103,🟡,4.819102344320473,0.7322292091539496,9.25035066839439,-0.288808033445335,0.0045,12,🟡
add_nowcast,900.2557016375642,937.6818857871923,3.988058479906619,2.0798534452461714,5.968412757569053,1.4812273885035483,0.0,2070,✅,0.8568733929684408,-6.9451080550267,7.2098534968833,-9.841884461898779,0.405,103,⚪,-2.5562403641813276,-12.333419572082056,4.530302164884323,-14.10161596289452,0.7225,12,⚪
add_inter,931.638503415815,937.6818857871923,0.6421200508131043,-0.5192361988560594,1.836033710570372,-0.9709256640345119,0.1455,2070,⚪,-1.0250483743159489,-6.18377488742544,3.3093094359098876,-8.165890557578976,0.6735,103,⚪,1.3069035522309262,-4.063510215565163,7.400443530010446,-4.928638988751121,0.337,12,⚪
add_spatial_hdd,920.2893565604028,937.6818857871923,1.8545525452238945,0.4804883238652186,3.2418163318743476,-0.047107983832975334,0.004,2070,🟡,4.920456608522608,0.10303368134443389,10.223820240611312,-1.7541185424164274,0.023,103,🟡,-1.3139122806082377,-6.9909787258583105,3.1326364955645962,-8.522814256911209,0.717,12,⚪
add_spatial_villes,910.0931790251975,937.6818857871923,2.939693265958673,1.604829774141847,4.180635828920668,1.1414173894052622,0.0,2070,🟡,8.683018762682691,2.733451690104312,13.814901497499964,0.5353185760159042,0.0005,103,✅,4.4083147196814325,-0.7225913016947088,9.556724178226968,-1.5503079351732496,0.055,12,⚪
